
S&P 500 INDEX,Last: 6824.6602,Change:  41.8502
Date: 10 avril 2026 à 04:32 UTC−4,Bid: 6773.48,Ask: 6860.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Jun 18 2026,SPX260618C03200000,3589.71,5.26,3625.7,3637.2,2,0.6752,0.9976,0,19,3200.00,SPX260618P03200000,2.05,-0.425,1.6,2,12,0.6692,-0.0028,0,7899
Thu Jun 18 2026,SPXW260618C03200000,3546.81,0,3626,3637.2,0,0.6839,0.9975,0,0,3200.00,SPXW260618P03200000,2.02,-0.53,1.75,2,2,0.6708,-0.0028,0,265
Thu Jun 18 2026,SPX260618C03300000,3298.18,0,3526.7,3538.2,0,0.6559,0.9972,0,4,3300.00,SPX260618P03300000,2.4,-0.375,1.85,2.25,1,0.653,-0.0032,0,7784
Thu Jun 18 2026,SPXW260618C03300000,0,0,3526.8,3538.3,0,0.6683,0.9971,0,0,3300.00,SPXW260618P03300000,2.65,-0.25,1.95,2.25,125,0.6534,-0.0032,0,583
Thu Jun 18 2026,SPX260618C03350000,3123.81,0,3477.2,3488.7,0,0.647,0.997,0,2,3350.00,SPX260618P03350000,2.32,-0.63,1.95,2.35,16,0.6438,-0.0034,0,3185
Thu Jun 18 2026,SPX260618C03400000,3390.9,4.35,3427.7,3439.2,2,0.6366,0.9967,0,369,3400.00,SPX260618P03400000,2.5,-0.7,2.1,2.5,36,0.6361,-0.0036,0,4372
Thu Jun 18 2026,SPXW260618C03400000,0,0,3427.8,3439.3,0,0.6478,0.9967,0,0,3400.00,SPXW260618P03400000,2.57,-0.63,2.25,2.5,2,0.637,-0.0036,0,244
Thu Jun 18 2026,SPX260618C03450000,3455.48,0,3378.4,3389.9,0,0.6276,0.9965,0,41,3450.00,SPX260618P03450000,2.76,-0.49,2.2,2.6,1130,0.6267,-0.0039,0,3224
Thu Jun 18 2026,SPX260618C03500000,3215.5,0,3329,3340.2,0,0.6214,0.9962,0,4,3500.00,SPX260618P03500000,2.75,-0.7,2.35,2.75,29,0.6187,-0.0041,0,10642
Thu Jun 18 2026,SPXW260618C03500000,3365.14,0,3328.8,3340.3,0,0.6336,0.9962,0,2,3500.00,SPXW260618P03500000,3,-0.55,2.55,2.8,5,0.6208,-0.0041,0,345
Thu Jun 18 2026,SPX260618C03550000,3285.84,47.59,3279.4,3290.9,1,0.6096,0.9959,0,2,3550.00,SPX260618P03550000,3.4,0,2.55,2.85,0,0.6106,-0.0044,0,1202
Thu Jun 18 2026,SPX260618C03600000,3235.52,0,3229.8,3241.3,0,0.609,0.9956,0,5,3600.00,SPX260618P03600000,3.1,-0.7,2.7,3.1,64,0.6036,-0.0047,0,3022
Thu Jun 18 2026,SPXW260618C03600000,0,0,3229.9,3241.4,0,0.612,0.9956,0,0,3600.00,SPXW260618P03600000,6.4,0,2.85,3.1,0,0.6041,-0.0047,0,129
Thu Jun 18 2026,SPX260618C03650000,0,0,3180.6,3191.7,0,0.5915,0.9953,0,0,3650.00,SPX260618P03650000,3.6,-0.35,2.85,3.2,12,0.5946,-0.005,0,774
Thu Jun 18 2026,SPX260618C03700000,3112.35,0,3131,3142.4,0,0.5911,0.995,0,2,3700.00,SPX260618P03700000,3.9,-0.25,3,3.4,3,0.5866,-0.0054,0,1946
Thu Jun 18 2026,SPXW260618C03700000,0,0,3131.2,3142.5,0,0.5987,0.9949,0,0,3700.00,SPXW260618P03700000,3.3,-0.95,3.1,3.4,2,0.5865,-0.0054,0,393
Thu Jun 18 2026,SPX260618C03750000,3096,0,3081.7,3092.8,0,0.5754,0.9946,0,3,3750.00,SPX260618P03750000,3.5,-0.8,3.1,3.6,2,0.5781,-0.0057,0,2321
Thu Jun 18 2026,SPX260618C03800000,0,0,3032.3,3043.3,0,0.5682,0.9943,0,0,3800.00,SPX260618P03800000,3.7,-0.9,3.3,3.7,76,0.5694,-0.0061,0,5647
Thu Jun 18 2026,SPXW260618C03800000,0,0,3032.4,3043.6,0,0.5809,0.9942,0,0,3800.00,SPXW260618P03800000,4.2,-0.45,3.4,3.8,5,0.5702,-0.0061,0,518
Thu Jun 18 2026,SPX260618C03850000,2546.99,0,2982.9,2994,0,0.5637,0.9939,0,3,3850.00,SPX260618P03850000,3.89,-0.86,3.5,3.9,6,0.5617,-0.0065,0,4744
Thu Jun 18 2026,SPX260618C03875000,0,0,2958,2969.1,0,0.5534,0.9937,0,0,3875.00,SPX260618P03875000,5,0,3.6,4,0,0.5578,-0.0067,0,451
Thu Jun 18 2026,SPX260618C03900000,0,0,2933.1,2944.6,0,0.5568,0.9935,0,0,3900.00,SPX260618P03900000,4.35,-0.65,3.7,4.1,1,0.5538,-0.0069,0,2640
Thu Jun 18 2026,SPXW260618C03900000,0,0,2933.6,2944.7,0,0.563,0.9933,0,0,3900.00,SPXW260618P03900000,4.1,-0.95,3.8,4.2,5,0.5544,-0.007,0,243
Thu Jun 18 2026,SPX260618C03925000,0,0,2908.8,2919.7,0,0.5477,0.9932,0,0,3925.00,SPX260618P03925000,8.2,0,3.8,4.2,0,0.5498,-0.0071,0,789
Thu Jun 18 2026,SPX260618C03950000,0,0,2884.1,2895.3,0,0.5465,0.993,0,0,3950.00,SPX260618P03950000,5.2,0,3.9,4.3,0,0.5458,-0.0073,0,1647
Thu Jun 18 2026,SPX260618C03975000,0,0,2859.4,2870.5,0,0.5442,0.9928,0,0,3975.00,SPX260618P03975000,5.24,0,4,4.4,0,0.5418,-0.0076,0,461
Thu Jun 18 2026,SPX260618C04000000,2843.18,49.33,2834.8,2845.7,2,0.5409,0.9926,0,10902,4000.00,SPX260618P04000000,4.55,-0.9,4.1,4.5,31,0.5377,-0.0078,0,25287
Thu Jun 18 2026,SPXW260618C04000000,2426.08,0,2834.9,2845.8,0,0.5464,0.9924,0,15,4000.00,SPXW260618P04000000,4.5,-0.26,4.2,4.6,32,0.5382,-0.0079,0,995
Thu Jun 18 2026,SPX260618C04025000,0,0,2810.1,2821,0,0.5361,0.9923,0,0,4025.00,SPX260618P04025000,5.74,0,4.2,4.6,0,0.5337,-0.008,0,833
Thu Jun 18 2026,SPX260618C04050000,0,0,2785.4,2796,0,0.5276,0.9921,0,0,4050.00,SPX260618P04050000,5.65,0,4.3,4.7,0,0.5296,-0.0083,0,1393
Thu Jun 18 2026,SPX260618C04075000,0,0,2760.8,2771.3,0,0.5213,0.9918,0,0,4075.00,SPX260618P04075000,4.8,-1,4.4,4.8,1,0.5255,-0.0085,0,916
Thu Jun 18 2026,SPX260618C04100000,2776.17,0,2736,2746.6,0,0.5196,0.9916,0,144,4100.00,SPX260618P04100000,5,-1,4.5,4.9,124,0.5213,-0.0088,0,5603
Thu Jun 18 2026,SPXW260618C04100000,0,0,2736.2,2747,0,0.5296,0.9914,0,0,4100.00,SPXW260618P04100000,5,-1.15,4.7,5,3,0.5224,-0.0089,0,128
Thu Jun 18 2026,SPX260618C04125000,0,0,2711.4,2722.2,0,0.5206,0.9913,0,0,4125.00,SPX260618P04125000,5.1,-1,4.6,5,94,0.5172,-0.0091,0,1422
Thu Jun 18 2026,SPX260618C04150000,2702.49,0,2686.3,2697.5,0,0.5137,0.991,0,6,4150.00,SPX260618P04150000,5.2,-1.05,4.7,5.1,9,0.513,-0.0093,0,3459
Thu Jun 18 2026,SPX260618C04175000,0,0,2662.2,2672.8,0,0.5096,0.9907,0,0,4175.00,SPX260618P04175000,18.9,0,4.8,5.3,0,0.5095,-0.0096,0,876
Thu Jun 18 2026,SPX260618C04200000,2483.47,0,2637.4,2648.1,0,0.5088,0.9904,0,5,4200.00,SPX260618P04200000,5.39,-1.16,4.9,5.4,119,0.5053,-0.0099,0,6804
Thu Jun 18 2026,SPXW260618C04200000,2429.79,0,2637.5,2648.4,0,0.5126,0.9902,0,1,4200.00,SPXW260618P04200000,5.4,-1.25,5.1,5.5,62,0.5062,-0.0101,0,229
Thu Jun 18 2026,SPX260618C04225000,0,0,2612.8,2623.5,0,0.502,0.9902,0,0,4225.00,SPX260618P04225000,5.55,-1.15,5.1,5.5,11,0.5018,-0.0102,0,1131
Thu Jun 18 2026,SPX260618C04250000,2279.29,0,2587.3,2598.8,0,0.4985,0.9898,0,1,4250.00,SPX260618P04250000,5.7,-1.2,5.2,5.6,7,0.4975,-0.0105,0,3592
Thu Jun 18 2026,SPX260618C04275000,0,0,2562.6,2574.1,0,0.4944,0.9895,0,0,4275.00,SPX260618P04275000,7.4,0,5.3,5.7,0,0.4933,-0.0108,0,1081
Thu Jun 18 2026,SPX260618C04300000,2232.93,0,2538.1,2549.6,0,0.489,0.9892,0,10,4300.00,SPX260618P04300000,6,-1.2,5.4,5.9,7,0.4896,-0.0112,0,3659
Thu Jun 18 2026,SPXW260618C04300000,0,0,2538.9,2549.5,0,0.4908,0.9889,0,0,4300.00,SPXW260618P04300000,5.9,-1.45,5.7,6,7,0.4909,-0.0114,0,301
Thu Jun 18 2026,SPX260618C04325000,0,0,2514.1,2524.7,0,0.4888,0.9889,0,0,4325.00,SPX260618P04325000,7.6,0,5.5,6.1,0,0.4859,-0.0115,0,798
Thu Jun 18 2026,SPX260618C04350000,2544.87,0,2489,2500.2,0,0.4823,0.9885,0,2,4350.00,SPX260618P04350000,6.2,-1.3,5.7,6.2,21,0.4822,-0.0118,0,2659
Thu Jun 18 2026,SPX260618C04375000,1252.26,0,2464,2475.5,0,0.4792,0.9882,0,1,4375.00,SPX260618P04375000,6.4,-1.3,5.8,6.3,2,0.4779,-0.0122,0,763
Thu Jun 18 2026,SPX260618C04400000,2043.13,0,2440.8,2447.8,0,0.4636,0.9878,0,99,4400.00,SPX260618P04400000,6.6,-1.2,6,6.5,30,0.4746,-0.0125,0,9590
Thu Jun 18 2026,SPXW260618C04400000,2294.43,0,2439.4,2450.9,0,0.4786,0.9875,0,90,4400.00,SPXW260618P04400000,12.7,0,6.2,6.6,0,0.4753,-0.0128,0,293
Thu Jun 18 2026,SPX260618C04425000,2019.87,0,2415.4,2423.4,0,0.4572,0.9875,0,13,4425.00,SPX260618P04425000,6.6,-1.4,6.1,6.6,7,0.4703,-0.0129,0,5357
Thu Jun 18 2026,SPX260618C04450000,0,0,2391.7,2399.5,0,0.4633,0.9871,0,0,4450.00,SPX260618P04450000,6.9,-1.3,6.3,6.8,56,0.467,-0.0133,0,2809
Thu Jun 18 2026,SPX260618C04475000,2216.23,0,2366.1,2374.9,0,0.4548,0.9867,0,10,4475.00,SPX260618P04475000,7.2,-1.2,6.4,6.9,2,0.4626,-0.0136,0,1251
Thu Jun 18 2026,SPX260618C04500000,2353.46,52.56,2341.7,2349.2,3,0.4469,0.9863,0,194,4500.00,SPX260618P04500000,7.05,-1.55,6.6,7.1,1638,0.4592,-0.014,0,17239
Thu Jun 18 2026,SPXW260618C04500000,0,0,2340.9,2352.3,0,0.4625,0.9859,0,0,4500.00,SPXW260618P04500000,7.5,-1.25,6.9,7.2,3,0.4602,-0.0144,0,325
Thu Jun 18 2026,SPX260618C04525000,2283.48,0,2317,2324.7,0,0.4439,0.9859,0,1,4525.00,SPX260618P04525000,7.3,-1.5,6.8,7.3,2,0.4557,-0.0145,0,1772
Thu Jun 18 2026,SPX260618C04550000,1785.17,0,2292.4,2299.6,0,0.4366,0.9855,0,3,4550.00,SPX260618P04550000,7.5,-1.5,6.9,7.4,21,0.4513,-0.0149,0,1851
Thu Jun 18 2026,SPXW260618C04550000,0,0,2291.7,2303,0,0.4546,0.9851,0,0,4550.00,SPXW260618P04550000,9.1,0,7.2,7.6,0,0.4527,-0.0152,0,7
Thu Jun 18 2026,SPX260618C04575000,2236.62,0,2267.6,2275.3,0,0.4357,0.985,0,5,4575.00,SPX260618P04575000,14.74,0,7.1,7.6,0,0.4478,-0.0153,0,2152
Thu Jun 18 2026,SPX260618C04600000,2353.4,0,2243.8,2250.3,0,0.433,0.9846,0,282,4600.00,SPX260618P04600000,7.8,-1.7,7.3,7.8,267,0.4443,-0.0158,0,16495
Thu Jun 18 2026,SPXW260618C04600000,0,0,2242.4,2253.7,0,0.4466,0.9842,0,0,4600.00,SPXW260618P04600000,7.9,-1.7,7.5,7.9,1,0.4447,-0.0162,0,373
Thu Jun 18 2026,SPX260618C04625000,2354.83,0,2217.8,2226,0,0.4259,0.9841,0,13,4625.00,SPX260618P04625000,8.2,-1.4,7.4,8,2,0.4402,-0.0162,0,911
Thu Jun 18 2026,SPX260618C04650000,0,0,2194.6,2200.8,0,0.4284,0.9837,0,0,4650.00,SPX260618P04650000,8.3,-1.6,7.6,8.1,49,0.4362,-0.0167,0,4422
Thu Jun 18 2026,SPXW260618C04650000,0,0,2194,2203.4,0,0.4374,0.9832,0,0,4650.00,SPXW260618P04650000,9.8,0,7.9,8.3,0,0.4374,-0.0171,0,55
Thu Jun 18 2026,SPX260618C04675000,2070.73,0,2169.3,2176.9,0,0.4232,0.9832,0,6,4675.00,SPX260618P04675000,8.2,-1.9,7.8,8.3,6,0.4326,-0.0172,0,3765
Thu Jun 18 2026,SPX260618C04700000,2128.4,0,2145.4,2151.8,0,0.4194,0.9827,0,1005,4700.00,SPX260618P04700000,8.7,-1.6,8,8.5,273,0.4289,-0.0177,0,10872
Thu Jun 18 2026,SPXW260618C04700000,0,0,2144,2154.1,0,0.4273,0.9822,0,0,4700.00,SPXW260618P04700000,8.8,-1.75,8.3,8.7,56,0.43,-0.0181,0,215
Thu Jun 18 2026,SPX260618C04725000,2078.69,0,2120.3,2127.5,0,0.4126,0.9822,0,5,4725.00,SPX260618P04725000,8.8,-1.75,8.2,8.7,11,0.4252,-0.0182,0,525
Thu Jun 18 2026,SPX260618C04750000,1335.2,0,2095.5,2102.5,0,0.4092,0.9816,0,30,4750.00,SPX260618P04750000,9,-1.8,8.4,8.9,40,0.4214,-0.0187,0,2035
Thu Jun 18 2026,SPXW260618C04750000,0,0,2095,2104.9,0,0.42,0.9811,0,0,4750.00,SPXW260618P04750000,10.8,0,8.7,9.1,0,0.4225,-0.0192,0,66
Thu Jun 18 2026,SPX260618C04775000,1321.76,0,2070.9,2078.5,0,0.4095,0.9811,0,50,4775.00,SPX260618P04775000,10.7,0,8.6,9.1,0,0.4177,-0.0192,0,5257
Thu Jun 18 2026,SPX260618C04800000,2056.54,50.59,2047,2053.3,202,0.4052,0.9805,0,247,4800.00,SPX260618P04800000,9.5,-1.9,8.8,9.3,561,0.4139,-0.0198,0,13904
Thu Jun 18 2026,SPXW260618C04800000,0,0,2045.7,2056.7,0,0.4162,0.98,0,0,4800.00,SPXW260618P04800000,9.4,-2.1,9.2,9.5,126,0.4152,-0.0203,0,404
Thu Jun 18 2026,SPX260618C04825000,1289.81,0,2022,2029.4,0,0.3989,0.98,0,31,4825.00,SPX260618P04825000,19.08,0,9,9.6,0,0.4104,-0.0204,0,2381
Thu Jun 18 2026,SPX260618C04850000,1300.1,0,1997.8,2004.1,0,0.3954,0.9794,0,9,4850.00,SPX260618P04850000,9.95,-1.9,9.2,9.8,801,0.4066,-0.021,0,5064
Thu Jun 18 2026,SPXW260618C04850000,0,0,1996.6,2006.5,0,0.4054,0.9788,0,0,4850.00,SPXW260618P04850000,10,-2.05,9.6,10,2,0.4078,-0.0216,0,161
Thu Jun 18 2026,SPX260618C04875000,1958.23,0,1972.2,1979.9,0,0.3933,0.9787,0,62,4875.00,SPX260618P04875000,9.97,-2.13,9.5,10.1,413,0.4033,-0.0216,0,2457
Thu Jun 18 2026,SPX260618C04900000,1060.57,0,1947.8,1954.8,0,0.3886,0.9781,0,67,4900.00,SPX260618P04900000,10.3,-2.1,9.7,10.3,591,0.3994,-0.0223,0,7517
Thu Jun 18 2026,SPXW260618C04900000,0,0,1947.6,1957.4,0,0.3984,0.9774,0,0,4900.00,SPXW260618P04900000,10.58,-2.02,10.1,10.5,13,0.4005,-0.0228,0,199
Thu Jun 18 2026,SPX260618C04925000,1851.5,0,1923.1,1930.9,0,0.3871,0.9774,0,24,4925.00,SPX260618P04925000,11.5,-1.2,10,10.6,20,0.3961,-0.0229,0,1356
Thu Jun 18 2026,SPX260618C04950000,1309.92,0,1898.9,1905.8,0,0.383,0.9767,0,57,4950.00,SPX260618P04950000,10.8,-2.3,10.2,10.8,28,0.3921,-0.0236,0,3775
Thu Jun 18 2026,SPXW260618C04950000,0,0,1898.5,1908.2,0,0.3909,0.9761,0,0,4950.00,SPXW260618P04950000,11.6,-1.65,10.6,11,9,0.3932,-0.0242,0,102
Thu Jun 18 2026,SPX260618C04975000,1493.79,0,1874.7,1882,0,0.3789,0.976,0,38,4975.00,SPX260618P04975000,11.5,-1.85,10.5,11.1,22,0.3887,-0.0243,0,2591
Thu Jun 18 2026,SPX260618C05000000,1861.86,51.91,1850.5,1856.8,1,0.3755,0.9753,0,52152,5000.00,SPX260618P05000000,11.22,-2.48,10.8,11.3,894,0.385,-0.0251,0,69348
Thu Jun 18 2026,SPXW260618C05000000,1801.4,0,1849.7,1859.3,0,0.3851,0.9746,0,55,5000.00,SPXW260618P05000000,11.43,-2.47,11.2,11.6,67,0.3862,-0.0257,0,1188
Thu Jun 18 2026,SPX260618C05025000,1911.76,0,1824.9,1832.6,0,0.373,0.9745,0,21,5025.00,SPX260618P05025000,11.51,-2.49,11,11.6,2,0.3812,-0.0258,0,1212
Thu Jun 18 2026,SPX260618C05050000,1963.88,0,1800.6,1807.5,0,0.3685,0.9737,0,173,5050.00,SPX260618P05050000,11.9,-2.5,11.3,11.9,39,0.3777,-0.0266,0,1787
Thu Jun 18 2026,SPXW260618C05050000,1752.79,0,1800.7,1810.3,0,0.3781,0.973,0.0001,1,5050.00,SPXW260618P05050000,12.15,-2.45,11.8,12.2,60,0.3791,-0.0273,0.0001,507
Thu Jun 18 2026,SPX260618C05075000,1813.48,0,1775.9,1783.7,0,0.3667,0.9729,0.0001,32,5075.00,SPX260618P05075000,12.2,-2.55,11.6,12.2,45,0.3741,-0.0274,0.0001,4468
Thu Jun 18 2026,SPX260618C05100000,1550.64,0,1751.9,1758.5,0,0.3628,0.9721,0.0001,429,5100.00,SPX260618P05100000,12.6,-2.5,11.9,12.6,431,0.3708,-0.0283,0.0001,8258
Thu Jun 18 2026,SPXW260618C05100000,1555.03,0,1751.7,1761.2,0,0.3707,0.9713,0.0001,5,5100.00,SPXW260618P05100000,12.7,-2.7,12.4,12.8,1,0.3718,-0.029,0.0001,561
Thu Jun 18 2026,SPX260618C05125000,1159.85,0,1727.1,1734.7,0,0.3605,0.9712,0.0001,358,5125.00,SPX260618P05125000,12.9,-2.6,12.3,12.9,5,0.3674,-0.0292,0.0001,1827
Thu Jun 18 2026,SPX260618C05150000,1642.73,0,1702.7,1709.7,0,0.3559,0.9702,0.0001,542,5150.00,SPX260618P05150000,13.2,-2.8,12.6,13.2,16,0.3637,-0.0301,0.0001,2667
Thu Jun 18 2026,SPXW260618C05150000,0,0,1702.8,1712.3,0,0.3639,0.9694,0.0001,0,5150.00,SPXW260618P05150000,16,0,13,13.5,0,0.3647,-0.0309,0.0001,106
Thu Jun 18 2026,SPX260618C05175000,1442.85,0,1678.4,1685.7,0,0.3542,0.9693,0.0001,22,5175.00,SPX260618P05175000,13.55,-2.85,12.9,13.6,1,0.3602,-0.0311,0.0001,1179
Thu Jun 18 2026,SPX260618C05200000,1446.71,0,1653.9,1660.8,0,0.3496,0.9683,0.0001,1199,5200.00,SPX260618P05200000,13.9,-3.05,13.3,13.9,21,0.3567,-0.0321,0.0001,13921
Thu Jun 18 2026,SPXW260618C05200000,0,0,1654,1664.1,0,0.3565,0.9674,0.0001,0,5200.00,SPXW260618P05200000,14.4,-2.7,13.8,14.3,3,0.358,-0.0329,0.0001,537
Thu Jun 18 2026,SPX260618C05225000,1757.2,0,1629.6,1636.9,0,0.348,0.9672,0.0001,29,5225.00,SPX260618P05225000,27.5,0,13.7,14.4,0,0.3536,-0.0331,0.0001,1655
Thu Jun 18 2026,SPX260618C05250000,1198.48,0,1605.1,1612,0,0.3426,0.9661,0.0001,681,5250.00,SPX260618P05250000,14.8,-3,14.1,14.7,41,0.35,-0.0342,0.0001,3965
Thu Jun 18 2026,SPXW260618C05250000,1409.97,0,1605.2,1614.5,0,0.3502,0.9653,0.0001,2,5250.00,SPXW260618P05250000,16.22,-1.83,14.6,15.1,1,0.3512,-0.035,0.0001,267
Thu Jun 18 2026,SPX260618C05275000,1175.48,0,1580.7,1588.1,0,0.3413,0.965,0.0001,191,5275.00,SPX260618P05275000,20.03,0,14.6,15.2,0,0.3469,-0.0354,0.0001,1457
Thu Jun 18 2026,SPXW260618C05275000,0,0,1580.9,1590.1,0,0.347,0.9641,0.0001,0,5275.00,SPXW260618P05275000,31.98,0,15,15.5,0,0.3477,-0.0362,0.0001,43
Thu Jun 18 2026,SPX260618C05300000,1566.64,49.04,1556.5,1563.2,202,0.3373,0.9638,0.0001,1273,5300.00,SPX260618P05300000,15.5,-3.4,15,15.6,54,0.3434,-0.0366,0.0001,12755
Thu Jun 18 2026,SPXW260618C05300000,1362.77,0,1556.6,1565.7,0,0.3437,0.9629,0.0001,2,5300.00,SPXW260618P05300000,15.69,-3.46,15.4,16,31,0.3444,-0.0374,0.0001,336
Thu Jun 18 2026,SPX260618C05325000,1104.87,0,1532,1539.2,0,0.3346,0.9625,0.0001,31,5325.00,SPX260618P05325000,19.2,-0.3,15.3,16.2,11,0.3401,-0.0378,0.0001,1059
Thu Jun 18 2026,SPXW260618C05325000,0,0,1532.2,1542.1,0,0.3397,0.9616,0.0001,0,5325.00,SPXW260618P05325000,19.15,-0.55,15.9,16.4,1,0.341,-0.0387,0.0001,36
Thu Jun 18 2026,SPX260618C05350000,1635.7,0,1507.8,1515.1,0,0.3322,0.9612,0.0001,69,5350.00,SPX260618P05350000,16.5,-3.6,15.9,16.5,19,0.3366,-0.0391,0.0001,6030
Thu Jun 18 2026,SPXW260618C05350000,0,0,1508,1517.8,0,0.3368,0.9603,0.0001,0,5350.00,SPXW260618P05350000,19.38,0,16.4,16.9,0,0.3377,-0.04,0.0001,297
Thu Jun 18 2026,SPX260618C05360000,0,0,1498.6,1505.2,0,0.33,0.9607,0.0001,0,5360.00,SPX260618P05360000,19.9,0,16,16.8,0,0.3353,-0.0397,0.0001,2
Thu Jun 18 2026,SPX260618C05370000,0,0,1488.3,1496.2,0,0.3307,0.9601,0.0001,0,5370.00,SPX260618P05370000,32.3,0,16.2,17,0,0.334,-0.0402,0.0001,2
Thu Jun 18 2026,SPX260618C05375000,948.73,0,1483.3,1490.6,0,0.3282,0.9598,0.0001,63,5375.00,SPX260618P05375000,17.2,-3.5,16.4,17.1,12,0.3336,-0.0405,0.0001,1430
Thu Jun 18 2026,SPXW260618C05375000,0,0,1483.6,1492.7,0,0.3337,0.9589,0.0001,0,5375.00,SPXW260618P05375000,17.15,-3.8,16.9,17.4,2,0.3344,-0.0414,0.0001,16
Thu Jun 18 2026,SPX260618C05380000,0,0,1478.5,1485.6,0,0.3274,0.9596,0.0001,0,5380.00,SPX260618P05380000,33.6,0,16.4,17.2,0,0.3327,-0.0408,0.0001,10
Thu Jun 18 2026,SPXW260618C05380000,0,0,1479.5,1488.6,0,0.3323,0.9586,0.0001,0,5380.00,SPXW260618P05380000,17.8,-3.25,17,17.5,1,0.3338,-0.0416,0.0001,1
Thu Jun 18 2026,SPX260618C05390000,0,0,1468.7,1476.1,0,0.3265,0.959,0.0001,0,5390.00,SPX260618P05390000,21.15,0,16.6,17.5,0,0.3316,-0.0414,0.0001,186
Thu Jun 18 2026,SPXW260618C05390000,0,0,1469.8,1478.9,0,0.331,0.9581,0.0001,0,5390.00,SPXW260618P05390000,18,-3.35,17.2,17.8,1,0.3326,-0.0422,0.0001,5
Thu Jun 18 2026,SPX260618C05400000,1188.09,0,1459.2,1466.5,0,0.3259,0.9584,0.0001,688,5400.00,SPX260618P05400000,17.55,-3.75,16.9,17.6,92,0.3302,-0.0419,0.0001,15838
Thu Jun 18 2026,SPXW260618C05400000,0,0,1459.4,1469.2,0,0.3302,0.9575,0.0001,0,5400.00,SPXW260618P05400000,18.6,-2.95,17.4,18,56,0.3312,-0.0428,0.0001,575
Thu Jun 18 2026,SPX260618C05410000,0,0,1450.1,1456.6,0,0.3237,0.9578,0.0001,0,5410.00,SPX260618P05410000,20.83,0,17.1,17.9,0,0.3291,-0.0425,0.0001,278
Thu Jun 18 2026,SPXW260618C05410000,0,0,1450.4,1459.4,0,0.3285,0.9569,0.0001,0,5410.00,SPXW260618P05410000,18.5,-3.35,17.6,18.2,4,0.3299,-0.0434,0.0001,15
Thu Jun 18 2026,SPX260618C05420000,0,0,1439.8,1446.8,0,0.3229,0.9572,0.0001,0,5420.00,SPX260618P05420000,21.47,-0.43,17.3,18.1,20,0.3277,-0.0431,0.0001,113
Thu Jun 18 2026,SPXW260618C05420000,0,0,1440.1,1449,0,0.3282,0.9563,0.0001,0,5420.00,SPXW260618P05420000,18.7,-3.45,17.9,18.4,3,0.3287,-0.044,0.0001,3
Thu Jun 18 2026,SPX260618C05425000,1592.45,0,1435,1442.1,0,0.3226,0.9569,0.0001,31,5425.00,SPX260618P05425000,19.2,-2.8,17.5,18.2,15,0.3272,-0.0434,0.0001,2710
Thu Jun 18 2026,SPXW260618C05425000,0,0,1435.2,1444.9,0,0.327,0.956,0.0001,0,5425.00,SPXW260618P05425000,18.8,-3.45,18,18.5,5,0.328,-0.0443,0.0001,34
Thu Jun 18 2026,SPX260618C05430000,0,0,1430,1437,0,0.3212,0.9566,0.0001,0,5430.00,SPX260618P05430000,21.75,-0.45,17.5,18.3,17,0.3263,-0.0438,0.0001,19
Thu Jun 18 2026,SPXW260618C05430000,0,0,1430.3,1439.4,0,0.3269,0.9557,0.0001,0,5430.00,SPXW260618P05430000,19.1,-3.35,18.1,18.6,6,0.3274,-0.0446,0.0001,6
Thu Jun 18 2026,SPX260618C05440000,1387.54,0,1420.4,1427.3,0,0.3202,0.956,0.0001,0,5440.00,SPX260618P05440000,21.73,-0.67,17.7,18.6,17,0.3251,-0.0444,0.0001,522
Thu Jun 18 2026,SPXW260618C05440000,0,0,1420.7,1429.7,0,0.3257,0.955,0.0001,0,5440.00,SPXW260618P05440000,18.6,-4.15,18.3,18.9,6,0.326,-0.0453,0.0001,18
Thu Jun 18 2026,SPX260618C05450000,1022.3,0,1410.8,1418,0,0.3199,0.9553,0.0001,956,5450.00,SPX260618P05450000,18.59,-4.11,18,18.7,12,0.3237,-0.045,0.0001,7912
Thu Jun 18 2026,SPXW260618C05450000,0,0,1411,1420,0,0.3244,0.9544,0.0001,0,5450.00,SPXW260618P05450000,18.9,-4.15,18.5,19.1,16,0.3246,-0.0459,0.0001,265
Thu Jun 18 2026,SPX260618C05460000,0,0,1401.6,1408.2,0,0.3178,0.9547,0.0001,0,5460.00,SPX260618P05460000,18.7,-4.3,18.2,19,1,0.3225,-0.0457,0.0001,25
Thu Jun 18 2026,SPXW260618C05460000,0,0,1401.3,1410.9,0,0.3225,0.9537,0.0001,0,5460.00,SPXW260618P05460000,19.5,-3.85,18.8,19.4,1,0.3236,-0.0466,0.0001,1
Thu Jun 18 2026,SPX260618C05470000,0,0,1392,1398.5,0,0.3166,0.954,0.0001,0,5470.00,SPX260618P05470000,45.77,0,18.4,19.3,0,0.3212,-0.0463,0.0001,1
Thu Jun 18 2026,SPXW260618C05470000,0,0,1392.3,1400.4,0,0.321,0.953,0.0001,0,5470.00,SPXW260618P05470000,39.8,0,19,19.6,0,0.3221,-0.0472,0.0001,3
